3574 (D[8]C[16]N[3B9BE343DDAD75055E2EF68668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3575 (D[8]C[16]N[BB1B63C3DDAD75055E2EF68668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 1), (1, 1, 0, 0, 0, 1, 1, 0), (1, 1, 0, 1, 1, 0, 0, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3576 (D[8]C[16]N[BB1BE343DDAD75055E2EF68668C83090]): ((0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 0, 0, 1, 1, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3577 (D[8]C[16]N[BB1BE343FD8D55255E2EF68668C83090]): ((0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 0, 0, 1, 1, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3578 (D[8]C[16]N[3B9BE343FD8D55255E2EF68668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3579 (D[8]C[16]N[3B9BE343FD8D55255E6EB68628C8F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 0, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 0, 1), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3580 (D[8]C[16]N[3B9BE343DDAD75055E6EB68628C8F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 0, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 0, 1), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3581 (D[8]C[16]N[7B9BA343BDCD55251E6EF68628C8F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 0, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 1, 1), (1, 0, 1, 1, 1, 1, 0, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 0))
3582 (D[8]C[16]N[3BDBA343BDCD55251E6EF6866888F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 1, 1), (1, 0, 1, 1, 1, 1, 0, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3583 (D[8]C[16]N[3BDBA3439DED75055E2EB6C66888F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 0, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 1), (1, 1, 0, 1, 1, 1, 0, 0))
3584 (D[8]C[16]N[7B9BA3439DED75055E2EB6C628C8F010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 0, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 1, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 0, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 0))
3585 (D[8]C[16]N[7B9BA343FD8D55251E2EF6C668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 0))
3586 (D[8]C[16]N[7B9BA343DDAD75051E2EF6C668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 0, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 0))
3587 (D[8]C[16]N[BB5BA343DD8D75253E0EF6C6E8689010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 0, 0, 1, 0, 1, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3588 (D[8]C[16]N[BBDB23435D8D75A53E0EF6C6E8689010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 0, 0, 1, 0, 1, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 0), (1, 1, 0, 1, 1, 0, 1, 1), (1, 1, 0, 1, 1, 1, 0, 1))
3589 (D[8]C[16]N[FB9B23437D8D55A51E2EF6C668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 0), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 1))
3590 (D[8]C[16]N[FB9B23435DAD75851E2EF6C668C8B010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 0, 0, 1), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 0), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 0, 1, 1, 1, 1, 1))
3591 (D[8]C[16]N[BB5BA3437D9D65852E0EF6D6E8C83010]): ((0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 0, 1, 1, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 0, 1, 1, 1), (0, 1, 1, 0, 1, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 0, 1, 0, 0), (1, 0, 1, 0, 0, 0, 0, 1), (1, 0, 1, 0, 0, 1, 1, 0), (1, 0, 1, 1, 1, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3592 (D[8]C[16]N[9B6BB3437D8D55A51E2EF6C6F8C81020]): ((0, 0, 0, 0, 0, 1, 0, 0), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 0, 0, 1))
3593 (D[8]C[16]N[BB6B93435D8D75A51E2EF6C6F8C81020]): ((0, 0, 0, 0, 0, 1, 0, 0), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3594 (D[8]C[16]N[9B6BB3435DAD75851E2EF6C6F8C81020]): ((0, 0, 0, 0, 0, 1, 0, 0), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 0, 0, 1), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 0, 0, 1))
3595 (D[8]C[16]N[BB6B93435D8D75A53E0EF6C6D8E81020]): ((0, 0, 0, 0, 0, 1, 0, 0), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 1, 1, 1), (0, 0, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3596 (D[8]C[16]N[9B6BB3437D8D55A53E0EF6C6D8E81020]): ((0, 0, 0, 0, 0, 1, 0, 0), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 1, 1, 1), (0, 0, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 1, 0, 0, 1, 0, 1), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 0, 0, 1))
3597 (D[8]C[16]N[BB6B9343DD8D75253E0EF6C658E810A0]): ((0, 0, 0, 0, 0, 1, 0, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 1, 1, 1), (0, 0, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1))
3598 (D[8]C[16]N[9B6BB343FD8D55251E2EF6C678C810A0]): ((0, 0, 0, 0, 0, 1, 0, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 0, 0, 1))
3599 (D[8]C[16]N[DB2BB343FD8D55251E6EB6C6788810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 1), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 0, 1, 1, 0, 1, 1))
3600 (D[8]C[16]N[5BABB343FD0DD5259E6E36C6788810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 0), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0))
3601 (D[8]C[16]N[5BABB343FD0DD5259E6E768638C810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 0, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 0), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0))
3602 (D[8]C[16]N[DB2BB3435D8DF525BE6E16C6788810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 0, 0, 0), (0, 1, 1, 1, 0, 1, 1, 0), (0, 1, 1, 1, 1, 1, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 1, 1, 1), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 0, 1, 1, 0, 1, 1))
3603 (D[8]C[16]N[5BAB9363FD0DD525BE4E36C6788810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 0), (0, 1, 1, 1, 0, 0, 1, 0), (0, 1, 1, 1, 1, 1, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 1, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0))
3604 (D[8]C[16]N[5BAB9363FD0DD525BE4E768638C810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 1, 1), (0, 0, 0, 1, 1, 1, 0, 0), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 0, 1, 1, 1, 0), (0, 1, 1, 1, 0, 0, 1, 0), (0, 1, 1, 1, 1, 1, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 1, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 1, 0))
3605 (D[8]C[16]N[FB0B93635DADD525BE4E36C6788810E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 0), (0, 0, 0, 1, 0, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 1, 1), (0, 1, 1, 0, 1, 1, 0, 0), (0, 1, 1, 1, 0, 0, 1, 0), (0, 1, 1, 1, 1, 1, 0, 1), (1, 0, 1, 0, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 0, 1, 1, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 0, 0, 0), (1, 1, 0, 1, 1, 1, 1, 1))
